1310.457083	1.997325	-2.012674	-2.011891	0.117068	1.659284	-1.955202	-2.010715
1310.460989	5.543073	-5.585802	-5.583366	0.319023	4.604642	-5.426429	-5.580365
1310.464895	5.438432	-5.480588	-5.477860	0.285211	4.500533	-5.324198	-5.474731
1310.468801	4.301992	-4.335408	-4.333502	0.195879	3.527539	-4.211638	-4.330130
1310.472708	5.272860	-5.313798	-5.304701	0.280836	4.353385	-5.162579	-5.308290
1310.476614	4.813237	-4.850937	-4.835980	0.276532	4.009260	-4.712780	-4.846156
1310.480520	4.668019	-4.704432	-4.702510	0.238454	3.868987	-4.570122	-4.699056
1310.484426	5.034404	-5.073191	-5.060475	0.238205	4.144324	-4.929108	-5.067433
1310.488333	4.589900	-4.625394	-4.593773	0.234370	3.787047	-4.493924	-4.620527
1310.492239	4.817954	-4.855816	-4.856267	0.271060	4.007847	-4.717138	-4.851075
1310.496145	4.723627	-4.761000	-4.767679	0.247047	3.927659	-4.625113	-4.756485
1310.500051	4.607885	-4.643674	-4.632392	0.217248	3.795564	-4.511137	-4.639412
1310.503958	4.723311	-4.759374	-4.762549	0.231687	3.888584	-4.623671	-4.754542
1310.507864	4.560814	-4.596262	-4.594825	0.244488	3.786411	-4.465027	-4.591479
1310.511770	4.604759	-4.641000	-4.635800	0.244560	3.830493	-4.508353	-4.636830
1310.515676	4.560469	-4.595879	-4.597639	0.211165	3.760366	-4.464846	-4.590797
1310.519583	4.500743	-4.535598	-4.532038	0.206849	3.694323	-4.406373	-4.530200
1310.523489	4.514774	-4.549782	-4.548847	0.232581	3.735521	-4.420059	-4.545312
1310.527395	4.447357	-4.481648	-4.480513	0.233256	3.701713	-4.353619	-4.477121
1310.531301	4.436387	-4.470690	-4.440304	0.204506	3.668347	-4.342964	-4.465916
1310.535208	4.403980	-4.438195	-4.359079	0.181045	3.614624	-4.311757	-4.433359
1310.539114	4.363719	-4.397634	-4.317024	0.202214	3.601519	-4.272316	-4.393167
1310.543020	4.347670	-4.381435	-4.317271	0.222870	3.620695	-4.256336	-4.377373
1310.546926	4.307316	-4.340235	-4.263821	0.201995	3.575186	-4.216738	-4.335716
1310.550833	4.281708	-4.314448	-4.245439	0.179556	3.523351	-4.191992	-4.309309
1310.554739	4.252075	-4.285559	-4.216887	0.191887	3.505482	-4.163339	-4.280423
1310.558645	4.219640	-4.252880	-4.175841	0.214230	3.511265	-4.131002	-4.248550
1310.562551	4.194067	-4.226824	-4.158575	0.200344	3.488986	-4.105837	-4.222865
1310.566458	4.161346	-4.193680	-4.128661	0.170146	3.425789	-4.074146	-4.189351
1310.570364	4.133245	-4.164848	-4.105469	0.172733	3.396958	-4.046356	-4.160413
1310.574270	4.104290	-4.135980	-4.080622	0.193608	3.405208	-4.018247	-4.131881
1310.578176	4.073840	-4.106009	-4.060794	0.187649	3.390950	-3.988710	-4.101858
1310.582083	4.046134	-4.077663	-4.053563	0.158910	3.336394	-3.961069	-4.073144
1310.585989	4.016649	-4.047062	-4.039865	0.151467	3.291931	-3.931954	-4.042845
1310.589895	3.987393	-4.018415	-4.025538	0.175739	3.295786	-3.904002	-4.014354
1310.593801	3.958625	-3.990226	-3.995901	0.186579	3.297995	-3.875896	-3.985995
1310.597708	3.930642	-3.960827	-3.962832	0.156966	3.252633	-3.847499	-3.956493
1310.601614	3.902292	-3.931947	-3.938162	0.136946	3.200959	-3.819578	-3.927413
1310.605520	3.872721	-3.902884	-3.906143	0.159072	3.194375	-3.791246	-3.899206
1310.609426	3.844735	-3.874678	-3.878494	0.177448	3.204797	-3.764125	-3.871535
1310.613333	3.816868	-3.846597	-3.851091	0.157217	3.172593	-3.736824	-3.842961
1310.617239	3.787885	-3.817153	-3.820336	0.133615	3.115814	-3.708689	-3.813699
1310.621145	3.759957	-3.788891	-3.794146	0.145441	3.095075	-3.681277	-3.784555
1310.625051	3.732396	-3.761738	-3.765290	0.167834	3.105326	-3.653911	-3.757300
1310.628958	3.704094	-3.732818	-3.736754	0.156145	3.084918	-3.626329	-3.730410
1310.632864	3.676224	-3.703810	-3.709356	0.121650	3.025274	-3.598935	-3.701214
1310.636770	3.648517	-3.676518	-3.680447	0.119469	2.992729	-3.571623	-3.672602
1310.640676	3.620779	-3.649240	-3.653263	0.150111	3.001531	-3.544789	-3.645641
1310.644583	3.593752	-3.621422	-3.625568	0.148319	2.993693	-3.518357	-3.618440
1310.648489	3.566249	-3.593678	-3.597228	0.109777	2.941704	-3.491434	-3.589947
1310.652395	3.538267	-3.566030	-3.569992	0.099746	2.895406	-3.464238	-3.561459
1310.656301	3.511114	-3.538459	-3.542716	0.127993	2.898626	-3.437502	-3.535044
1310.660208	3.484310	-3.511404	-3.515555	0.142207	2.905778	-3.411031	-3.508474
1310.664114	3.457300	-3.484333	-3.488170	0.114530	2.865218	-3.384457	-3.479907
1310.668020	3.429930	-3.456474	-3.460584	0.089845	2.813257	-3.358159	-3.451776
1310.671926	3.402883	-3.429463	-3.433627	0.107674	2.804338	-3.331990	-3.425692
1310.675833	3.376731	-3.403270	-3.406877	0.128831	2.816453	-3.305723	-3.399771
1310.679739	3.349925	-3.375867	-3.351488	0.114231	2.788218	-3.279485	-3.372874
1310.683645	3.322533	-3.348469	-3.273611	0.093036	2.731209	-3.253019	-3.345775
1310.687551	3.296476	-3.321983	-3.247115	0.101180	2.708542	-3.227388	-3.318517
1310.691458	3.270386	-3.295700	-3.235899	0.121386	2.719713	-3.201866	-3.292454
1310.695364	3.243475	-3.269421	-3.196949	0.112329	2.703979	-3.175537	-3.266711
1310.699270	3.217383	-3.242329	-3.178720	0.079738	2.646663	-3.149960	-3.239189
1310.703176	3.191328	-3.215589	-3.154958	0.075082	2.611051	-3.124476	-3.212107
1310.707083	3.165095	-3.190060	-3.123378	0.099603	2.620161	-3.098911	-3.186561
1310.710989	3.139275	-3.164022	-3.105412	0.103484	2.618347	-3.073734	-3.161099
1310.714895	3.113459	-3.137506	-3.081348	0.075719	2.570427	-3.048099	-3.134156
1310.718801	3.087643	-3.111478	-3.060177	0.061821	2.522769	-3.022648	-3.107201
1310.722708	3.061785	-3.085701	-3.054074	0.082627	2.524679	-2.997709	-3.082582
1310.726614	3.036792	-3.060373	-3.057478	0.097032	2.535392	-2.972964	-3.058146
1310.730520	3.011720	-3.034780	-3.039161	0.074873	2.499591	-2.947975	-3.030959
1310.734426	2.985368	-3.008191	-3.013215	0.054060	2.447827	-2.922661	-3.003472
1310.738333	2.960103	-2.982661	-2.995815	0.073584	2.436040	-2.898095	-2.979947
1310.742239	2.935475	-2.958270	-2.965020	0.096763	2.449623	-2.873567	-2.955930
1310.746145	2.909851	-2.932778	-2.940831	0.081487	2.425349	-2.848558	-2.929698
1310.750051	2.884756	-2.906851	-2.917376	0.049998	2.367572	-2.824069	-2.904795
1310.753958	2.859852	-2.881839	-2.888352	0.047847	2.343704	-2.799705	-2.878801
1310.757864	2.834548	-2.856981	-2.866667	0.075722	2.356146	-2.775370	-2.853843
1310.761770	2.809850	-2.831943	-2.819039	0.074423	2.344734	-2.751129	-2.830012
1310.765676	2.785346	-2.806915	-2.777194	0.037466	2.290906	-2.726716	-2.803671
1310.769583	2.760839	-2.781739	-2.792303	0.029146	2.252283	-2.702867	-2.778250
1310.773489	2.736397	-2.757193	-2.777560	0.057775	2.261487	-2.678849	-2.754612
1310.777395	2.711972	-2.733327	-2.731628	0.068795	2.265391	-2.654595	-2.730556
1310.781301	2.688036	-2.708647	-2.722052	0.035656	2.221333	-2.631017	-2.705270
1310.785208	2.663740	-2.683575	-2.693868	0.011552	2.173424	-2.607180	-2.679872
1310.789114	2.638970	-2.659468	-2.664288	0.037565	2.173048	-2.583565	-2.656386
1310.793020	2.615063	-2.635638	-2.648563	0.059088	2.186318	-2.560222	-2.633409
1310.796926	2.591306	-2.611284	-2.617276	0.034565	2.155368	-2.536488	-2.608792
1310.800833	2.566734	-2.586595	-2.596199	0.013670	2.103507	-2.513305	-2.583598
1310.804739	2.542716	-2.562455	-2.572547	0.030320	2.089204	-2.490234	-2.559746
1310.808645	2.519715	-2.539192	-2.546520	0.055774	2.103633	-2.467017	-2.536769
1310.812551	2.496024	-2.515625	-2.525304	0.048240	2.083826	-2.443723	-2.513287
1310.816458	2.471785	-2.491268	-2.499005	0.012822	2.026744	-2.419944	-2.489031
1310.820364	2.448420	-2.467254	-2.476197	0.011515	2.000623	-2.397017	-2.464718
1310.824270	2.425155	-2.444170	-2.453142	0.042305	2.013878	-2.374899	-2.441588
1310.828176	2.401670	-2.420690	-2.428871	0.037909	2.006965	-2.351780	-2.418745
1310.832083	2.378692	-2.396908	-2.405835	0.001856	1.956847	-2.328371	-2.394577
1310.835989	2.355625	-2.373740	-2.372757	-0.003660	1.916093	-2.306040	-2.370522
1310.839895	2.332430	-2.350347	-2.342736	0.024987	1.923900	-2.283776	-2.347904
1310.843801	2.309817	-2.327590	-2.336952	0.033278	1.932505	-2.261257	-2.325948
1310.847708	2.287245	-2.305098	-2.318866	0.002726	1.893402	-2.239010	-2.302405
